Order_ID,Order_Date,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Payment_Mode,City
100951,2023-11-05,CUST536,Grocery,Flour Bag,3,27429,82287,UPI,Delhi
100952,2024-01-16,CUST714,Home Decor,Vase,1,27370,27370,UPI,Kolkata
100953,2023-01-29,CUST179,Clothing,Jacket,3,39307,117921,UPI,Hyderabad
100954,2023-08-11,CUST86,Grocery,Oil Pack,2,15245,30490,Net Banking,Mumbai
100955,2024-07-11,CUST267,Clothing,Jeans,3,1926,5778,Cash,Chennai
100956,2024-02-11,CUST349,Grocery,Oil Pack,2,52644,105288,UPI,Mumbai
100957,2023-12-29,CUST676,Clothing,T-Shirt,4,9801,39204,UPI,Chennai
100958,2023-12-23,CUST221,Clothing,T-Shirt,5,3110,15550,Card,Delhi
100959,2023-05-30,CUST638,Grocery,Tea Pack,5,46168,230840,UPI,Bangalore
100960,2023-06-10,CUST391,Electronics,Mobile,4,16568,66272,UPI,Hyderabad
100961,2023-10-05,CUST204,Clothing,Jeans,5,25792,128960,Net Banking,Delhi
100962,2023-11-11,CUST723,Clothing,T-Shirt,2,42474,84948,UPI,Kolkata
100963,2024-05-29,CUST537,Home Decor,Wall Clock,5,26276,131380,Net Banking,Chennai
100964,2023-03-11,CUST540,Home Decor,Wall Clock,5,30722,153610,UPI,Kolkata
100965,2023-11-15,CUST388,Home Decor,Photo Frame,1,56704,56704,Cash,Bangalore
100966,2024-10-09,CUST455,Grocery,Sugar Pack,3,2240,6720,Card,Mumbai
100967,2024-02-07,CUST435,Home Decor,Cushion,4,17737,70948,UPI,Mumbai
100968,2024-02-26,CUST575,Clothing,T-Shirt,4,31592,126368,UPI,Mumbai
100969,2023-04-02,CUST605,Clothing,Jacket,2,27524,55048,Card,Mumbai
100970,2024-12-23,CUST438,Home Decor,Photo Frame,3,35656,106968,UPI,Pune
100971,2023-08-06,CUST418,Grocery,Rice Bag,4,21751,87004,Net Banking,Kolkata
100972,2024-05-09,CUST194,Grocery,Oil Pack,3,10819,32457,Card,Pune
100973,2024-03-05,CUST478,Clothing,Jeans,1,25198,25198,UPI,Mumbai
100974,2024-03-28,CUST74,Home Decor,Lamp,1,50944,50944,Cash,Chennai
100975,2024-10-04,CUST50,Home Decor,Photo Frame,2,24436,48872,UPI,Pune
100976,2023-11-29,CUST623,Grocery,Sugar Pack,4,28747,114988,Cash,Hyderabad
100977,2024-11-27,CUST793,Home Decor,Lamp,5,19184,95920,UPI,Chennai
100978,2023-07-20,CUST85,Electronics,Laptop,1,45601,45601,Net Banking,Mumbai
100979,2023-01-01,CUST449,Clothing,Sweater,2,45325,90650,Net Banking,Bangalore
100980,2023-11-27,CUST763,Clothing,Dress,2,59440,118880,UPI,Hyderabad
100981,2024-12-27,CUST513,Home Decor,Lamp,4,37449,149796,Net Banking,Kolkata
100982,2023-08-08,CUST233,Grocery,Tea Pack,4,50144,200576,Net Banking,Pune
100983,2024-07-30,CUST395,Home Decor,Cushion,1,12465,12465,Card,Delhi
100984,2024-05-25,CUST250,Home Decor,Cushion,2,20375,40750,UPI,Kolkata
100985,2023-08-20,CUST427,Clothing,T-Shirt,1,11036,11036,Card,Kolkata
100986,2023-11-08,CUST624,Home Decor,Wall Clock,3,22295,66885,UPI,Kolkata
100987,2024-08-01,CUST293,Home Decor,Cushion,4,9231,36924,Net Banking,Bangalore
100988,2024-06-15,CUST676,Home Decor,Lamp,2,12965,25930,Net Banking,Mumbai
100989,2023-01-19,CUST546,Clothing,Jeans,2,42927,85854,Card,Hyderabad
100990,2024-08-13,CUST681,Home Decor,Wall Clock,1,22064,22064,UPI,Kolkata
100991,2023-07-16,CUST393,Home Decor,Lamp,1,41056,41056,Card,Delhi
100992,2023-01-25,CUST661,Electronics,Laptop,3,58083,174249,UPI,Mumbai
100993,2024-12-18,CUST476,Electronics,Tablet,1,21811,21811,Card,Pune
100994,2024-08-24,CUST371,Clothing,T-Shirt,2,31266,62532,Card,Mumbai
100995,2023-10-18,CUST577,Electronics,Smart Watch,2,51946,103892,UPI,Pune
100996,2024-06-27,CUST595,Clothing,Sweater,5,53800,269000,Card,Pune
100997,2023-09-12,CUST299,Clothing,Jacket,2,57103,114206,Net Banking,Delhi
100998,2023-08-08,CUST31,Home Decor,Vase,2,10392,20784,Card,Kolkata
100999,2023-05-09,CUST312,Electronics,Mobile,2,31431,62862,Net Banking,Pune
101000,2023-04-15,CUST751,Grocery,Sugar Pack,5,19531,97655,Net Banking,Bangalore
101001,2024-06-08,CUST480,Clothing,Jeans,4,42831,171324,UPI,Hyderabad
101002,2024-02-24,CUST449,Grocery,Rice Bag,5,50950,254750,Card,Chennai
101003,2024-04-11,CUST800,Electronics,Mobile,2,20188,40376,Cash,Hyderabad
101004,2023-10-12,CUST587,Clothing,Jeans,1,53201,53201,Card,Pune
101005,2024-06-06,CUST397,Home Decor,Cushion,2,10777,21554,UPI,Delhi
101006,2023-01-14,CUST563,Home Decor,Cushion,1,10025,10025,UPI,Mumbai
101007,2024-10-22,CUST439,Grocery,Rice Bag,4,19209,76836,UPI,Pune
101008,2024-02-25,CUST52,Grocery,Rice Bag,1,39318,39318,Card,Delhi
101009,2023-01-19,CUST375,Grocery,Tea Pack,3,54743,164229,UPI,Hyderabad
101010,2024-02-02,CUST531,Clothing,Jeans,4,6242,24968,Cash,Delhi
101011,2024-08-27,CUST500,Electronics,Smart Watch,4,38423,153692,Card,Delhi
101012,2023-05-06,CUST752,Electronics,Mobile,3,28089,84267,Cash,Mumbai
101013,2023-02-07,CUST401,Grocery,Oil Pack,4,22566,90264,Cash,Bangalore
101014,2023-09-17,CUST126,Grocery,Oil Pack,1,13532,13532,Net Banking,Bangalore
101015,2023-10-22,CUST120,Clothing,Jacket,4,18461,73844,UPI,Mumbai
101016,2023-11-01,CUST799,Electronics,Mobile,2,20256,40512,UPI,Pune
101017,2023-07-21,CUST460,Electronics,Tablet,5,48547,242735,Cash,Bangalore
101018,2023-03-22,CUST238,Home Decor,Photo Frame,2,50920,101840,Card,Bangalore
101019,2023-08-02,CUST571,Clothing,Jeans,4,43902,175608,Net Banking,Hyderabad
101020,2024-01-13,CUST627,Home Decor,Vase,4,30713,122852,Net Banking,Hyderabad
101021,2023-12-26,CUST360,Electronics,Smart Watch,2,18492,36984,Card,Kolkata
101022,2024-08-03,CUST287,Grocery,Rice Bag,2,58244,116488,Card,Chennai
101023,2023-01-09,CUST397,Clothing,Jacket,1,4483,4483,Cash,Pune
101024,2024-08-05,CUST732,Clothing,Dress,5,47854,239270,UPI,Bangalore
101025,2023-06-22,CUST772,Clothing,T-Shirt,5,57969,289845,Card,Hyderabad
101026,2024-03-22,CUST31,Grocery,Rice Bag,3,19389,58167,Card,Hyderabad
101027,2024-12-19,CUST285,Electronics,Smart Watch,5,45426,227130,UPI,Bangalore
101028,2023-12-15,CUST415,Home Decor,Wall Clock,2,47268,94536,Card,Hyderabad
101029,2023-07-29,CUST575,Electronics,Tablet,4,30279,121116,Card,Hyderabad
101030,2023-03-26,CUST174,Electronics,Tablet,1,25060,25060,Cash,Mumbai
101031,2023-01-18,CUST695,Home Decor,Vase,4,48827,195308,Net Banking,Kolkata
101032,2023-03-11,CUST98,Home Decor,Photo Frame,2,49623,99246,UPI,Mumbai
101033,2024-01-21,CUST240,Grocery,Oil Pack,3,32003,96009,Cash,Pune
101034,2023-10-06,CUST696,Grocery,Tea Pack,2,37804,75608,UPI,Mumbai
101035,2024-04-26,CUST283,Home Decor,Cushion,5,19038,95190,UPI,Pune
101036,2023-04-23,CUST343,Electronics,Tablet,4,42210,168840,Cash,Bangalore
101037,2024-05-19,CUST659,Electronics,Tablet,3,45567,136701,Cash,Bangalore
101038,2024-05-28,CUST543,Clothing,Jacket,3,48280,144840,UPI,Chennai
101039,2023-12-29,CUST374,Clothing,Dress,4,57991,231964,Net Banking,Pune
101040,2024-05-28,CUST310,Grocery,Tea Pack,2,39167,78334,Card,Bangalore
101041,2024-12-12,CUST306,Electronics,Laptop,4,28326,113304,Net Banking,Hyderabad
101042,2024-08-14,CUST310,Home Decor,Cushion,4,28740,114960,UPI,Hyderabad
101043,2024-07-23,CUST173,Electronics,Tablet,2,58263,116526,Net Banking,Pune
101044,2024-03-25,CUST199,Home Decor,Cushion,3,49336,148008,Net Banking,Kolkata
101045,2023-01-27,CUST73,Grocery,Tea Pack,5,41707,208535,Card,Pune
101046,2023-09-16,CUST699,Home Decor,Lamp,2,48346,96692,Cash,Delhi
101047,2024-05-07,CUST659,Home Decor,Lamp,4,20850,83400,UPI,Delhi
101048,2023-12-25,CUST599,Clothing,Jacket,2,33786,67572,UPI,Chennai
101049,2023-10-03,CUST11,Grocery,Rice Bag,4,38461,153844,UPI,Kolkata
101050,2023-01-24,CUST128,Clothing,Sweater,2,43099,86198,Net Banking,Delhi
101051,2023-06-10,CUST497,Grocery,Sugar Pack,2,42323,84646,Cash,Delhi
101052,2024-05-30,CUST17,Electronics,Tablet,5,31637,158185,Net Banking,Chennai
101053,2023-05-26,CUST431,Grocery,Oil Pack,1,37552,37552,Net Banking,Chennai
101054,2023-04-21,CUST609,Home Decor,Lamp,2,28712,57424,UPI,Bangalore
101055,2024-12-24,CUST331,Home Decor,Wall Clock,1,47094,47094,UPI,Pune
101056,2024-10-29,CUST684,Home Decor,Cushion,3,40520,121560,UPI,Kolkata
101057,2024-03-13,CUST608,Clothing,Sweater,4,50467,201868,Net Banking,Mumbai
101058,2024-10-04,CUST109,Electronics,Smart Watch,3,29007,87021,UPI,Mumbai
101059,2024-09-19,CUST303,Home Decor,Photo Frame,1,45734,45734,Net Banking,Chennai
101060,2023-04-13,CUST734,Home Decor,Vase,4,20915,83660,UPI,Chennai
101061,2023-04-04,CUST354,Home Decor,Wall Clock,1,38976,38976,Cash,Chennai
101062,2023-06-02,CUST600,Grocery,Flour Bag,4,54142,216568,Net Banking,Mumbai
101063,2024-12-17,CUST273,Electronics,Mobile,1,15762,15762,UPI,Mumbai
101064,2023-04-17,CUST325,Home Decor,Vase,5,41067,205335,UPI,Bangalore
101065,2023-04-21,CUST344,Electronics,Mobile,3,33831,101493,UPI,Hyderabad
101066,2023-11-22,CUST718,Clothing,Dress,5,24634,123170,UPI,Hyderabad
101067,2024-07-13,CUST532,Electronics,Headphones,4,2359,9436,UPI,Chennai
101068,2024-03-11,CUST499,Home Decor,Vase,4,20481,81924,Net Banking,Bangalore
101069,2024-05-21,CUST574,Electronics,Laptop,3,16297,48891,Card,Kolkata
101070,2023-10-29,CUST370,Electronics,Smart Watch,1,28255,28255,Net Banking,Hyderabad
101071,2024-05-06,CUST332,Grocery,Rice Bag,5,28694,143470,Card,Chennai
101072,2024-03-14,CUST681,Electronics,Tablet,4,34982,139928,UPI,Chennai
101073,2023-01-20,CUST737,Home Decor,Vase,3,50662,151986,Net Banking,Mumbai
101074,2024-05-01,CUST677,Home Decor,Vase,2,42995,85990,Net Banking,Hyderabad
101075,2024-03-30,CUST646,Clothing,T-Shirt,3,45802,137406,Cash,Bangalore
101076,2023-12-04,CUST231,Clothing,Jacket,3,28435,85305,Cash,Bangalore
101077,2023-07-12,CUST549,Home Decor,Vase,5,37526,187630,Cash,Pune
101078,2024-12-06,CUST118,Grocery,Oil Pack,3,33660,100980,Card,Chennai
101079,2024-02-09,CUST164,Electronics,Headphones,4,45586,182344,Card,Pune
101080,2024-09-21,CUST120,Electronics,Mobile,5,51918,259590,Cash,Hyderabad
101081,2024-07-21,CUST319,Grocery,Oil Pack,2,32356,64712,Card,Delhi
101082,2024-09-17,CUST380,Grocery,Tea Pack,4,49719,198876,Cash,Hyderabad
101083,2024-10-08,CUST90,Home Decor,Cushion,4,15948,63792,Net Banking,Hyderabad
101084,2024-01-17,CUST436,Clothing,Dress,5,3609,18045,Net Banking,Bangalore
101085,2024-03-29,CUST696,Grocery,Tea Pack,3,15621,46863,Card,Delhi
101086,2024-02-03,CUST4,Clothing,Jacket,5,53795,268975,Card,Bangalore
101087,2024-03-27,CUST478,Electronics,Laptop,3,35199,105597,Card,Kolkata
101088,2024-11-10,CUST480,Home Decor,Wall Clock,3,3837,11511,Net Banking,Hyderabad
101089,2023-04-30,CUST794,Electronics,Tablet,1,52382,52382,UPI,Hyderabad
101090,2024-09-17,CUST162,Grocery,Rice Bag,4,35248,140992,Cash,Delhi
101091,2024-03-30,CUST326,Electronics,Mobile,1,45841,45841,Cash,Mumbai
101092,2023-12-22,CUST307,Electronics,Smart Watch,1,50272,50272,Net Banking,Chennai
101093,2024-11-19,CUST126,Home Decor,Lamp,3,12648,37944,UPI,Chennai
101094,2023-11-11,CUST397,Electronics,Mobile,3,52260,156780,Net Banking,Mumbai
101095,2024-08-23,CUST348,Grocery,Rice Bag,2,25839,51678,Cash,Kolkata
101096,2023-05-15,CUST685,Electronics,Tablet,4,50458,201832,Cash,Kolkata
101097,2023-04-26,CUST754,Grocery,Tea Pack,5,54018,270090,UPI,Hyderabad
101098,2023-11-05,CUST347,Clothing,Sweater,4,19422,77688,Net Banking,Chennai
101099,2024-08-25,CUST105,Clothing,T-Shirt,2,36125,72250,Net Banking,Pune
101100,2023-06-12,CUST372,Electronics,Headphones,4,39021,156084,Cash,Mumbai
101101,2023-05-27,CUST292,Electronics,Laptop,5,43845,219225,Net Banking,Hyderabad
101102,2024-08-27,CUST549,Grocery,Flour Bag,3,14616,43848,Net Banking,Pune
101103,2024-09-29,CUST593,Home Decor,Lamp,2,8365,16730,Net Banking,Bangalore
101104,2023-08-08,CUST798,Grocery,Flour Bag,3,54938,164814,Cash,Delhi
101105,2023-05-21,CUST644,Electronics,Tablet,3,57513,172539,Cash,Mumbai
101106,2024-02-03,CUST698,Home Decor,Lamp,2,38251,76502,Card,Hyderabad
101107,2024-09-18,CUST193,Clothing,Jacket,2,28932,57864,UPI,Chennai
101108,2024-05-30,CUST354,Home Decor,Photo Frame,5,22019,110095,Card,Hyderabad
101109,2023-07-12,CUST472,Home Decor,Wall Clock,5,30921,154605,UPI,Bangalore
101110,2023-09-16,CUST521,Home Decor,Lamp,5,11610,58050,Card,Bangalore
101111,2023-08-28,CUST691,Clothing,T-Shirt,2,57050,114100,UPI,Mumbai
101112,2023-07-24,CUST399,Home Decor,Vase,5,1738,8690,Card,Delhi
101113,2024-07-25,CUST98,Grocery,Oil Pack,3,28717,86151,UPI,Hyderabad
101114,2023-08-09,CUST112,Clothing,Dress,2,14221,28442,Net Banking,Kolkata
101115,2024-05-22,CUST498,Clothing,Jeans,4,39110,156440,Cash,Hyderabad
101116,2023-02-04,CUST112,Clothing,Jacket,1,34825,34825,Cash,Bangalore
101117,2023-07-24,CUST507,Grocery,Rice Bag,2,27696,55392,UPI,Chennai
101118,2023-12-15,CUST107,Clothing,Dress,3,59720,179160,Cash,Bangalore
101119,2024-08-19,CUST440,Grocery,Oil Pack,2,45150,90300,Net Banking,Kolkata
101120,2023-05-13,CUST74,Electronics,Laptop,4,28249,112996,UPI,Hyderabad
101121,2023-12-19,CUST715,Electronics,Mobile,1,42739,42739,Net Banking,Delhi
101122,2023-04-13,CUST390,Electronics,Tablet,3,43600,130800,Net Banking,Delhi
101123,2024-08-06,CUST778,Clothing,Jacket,1,34057,34057,UPI,Kolkata
101124,2024-02-11,CUST788,Electronics,Headphones,1,42051,42051,UPI,Bangalore
101125,2023-09-22,CUST674,Clothing,Jacket,1,51787,51787,Net Banking,Delhi
101126,2023-08-11,CUST717,Grocery,Tea Pack,3,56608,169824,Cash,Pune
101127,2024-04-23,CUST506,Clothing,Sweater,5,13979,69895,Cash,Kolkata
101128,2023-08-11,CUST80,Grocery,Tea Pack,2,17721,35442,Card,Hyderabad
101129,2023-02-21,CUST658,Clothing,Jeans,4,26490,105960,Card,Hyderabad
101130,2024-05-17,CUST461,Grocery,Tea Pack,1,27651,27651,Card,Delhi
101131,2023-07-16,CUST554,Grocery,Flour Bag,5,41901,209505,Card,Kolkata
101132,2023-02-13,CUST443,Home Decor,Lamp,5,43804,219020,UPI,Hyderabad
101133,2024-11-17,CUST470,Electronics,Tablet,2,19890,39780,Net Banking,Delhi
101134,2024-10-08,CUST773,Grocery,Rice Bag,5,12531,62655,Cash,Bangalore
101135,2024-08-18,CUST589,Electronics,Mobile,1,49440,49440,Card,Bangalore
101136,2023-02-11,CUST334,Clothing,Dress,1,29657,29657,Net Banking,Chennai
101137,2023-08-01,CUST507,Home Decor,Wall Clock,1,37401,37401,Card,Hyderabad
101138,2024-11-16,CUST328,Clothing,Dress,1,50477,50477,Net Banking,Kolkata
101139,2024-12-16,CUST360,Electronics,Laptop,5,1212,6060,Net Banking,Hyderabad
101140,2023-07-02,CUST55,Home Decor,Cushion,2,22706,45412,UPI,Delhi
101141,2023-09-13,CUST591,Home Decor,Vase,4,37639,150556,Net Banking,Kolkata
101142,2023-07-10,CUST454,Clothing,Jacket,3,18455,55365,Card,Hyderabad
101143,2024-04-14,CUST605,Clothing,Sweater,1,44167,44167,Card,Pune
101144,2024-08-28,CUST701,Electronics,Mobile,4,39721,158884,Card,Chennai
101145,2024-09-22,CUST540,Electronics,Mobile,3,2864,8592,Cash,Mumbai
101146,2024-11-08,CUST20,Home Decor,Cushion,4,4534,18136,Net Banking,Pune
101147,2023-02-13,CUST179,Home Decor,Wall Clock,5,22813,114065,Net Banking,Delhi
101148,2024-10-19,CUST31,Electronics,Mobile,4,33069,132276,Cash,Delhi
101149,2023-09-02,CUST218,Clothing,Jacket,3,5349,16047,Cash,Mumbai
101150,2023-09-15,CUST676,Electronics,Tablet,1,19722,19722,UPI,Kolkata
101151,2024-04-10,CUST11,Electronics,Headphones,3,38174,114522,Cash,Chennai
101152,2023-09-12,CUST189,Electronics,Mobile,3,5998,17994,Net Banking,Hyderabad
101153,2023-12-30,CUST241,Home Decor,Vase,2,43835,87670,Cash,Pune
101154,2024-06-26,CUST21,Clothing,Jeans,2,45202,90404,Net Banking,Pune
101155,2023-03-03,CUST708,Home Decor,Vase,3,17900,53700,UPI,Mumbai
101156,2023-11-19,CUST425,Electronics,Smart Watch,4,4238,16952,Card,Hyderabad
101157,2023-05-05,CUST146,Grocery,Sugar Pack,5,1284,6420,UPI,Hyderabad
101158,2023-07-25,CUST127,Home Decor,Wall Clock,3,39400,118200,UPI,Kolkata
101159,2023-12-22,CUST303,Grocery,Tea Pack,1,54553,54553,Cash,Bangalore
101160,2024-09-02,CUST218,Grocery,Flour Bag,4,36437,145748,Card,Delhi
101161,2023-07-26,CUST127,Electronics,Headphones,2,57672,115344,UPI,Kolkata
101162,2023-07-11,CUST690,Electronics,Laptop,3,28259,84777,Card,Hyderabad
101163,2024-11-20,CUST375,Electronics,Headphones,3,40583,121749,Card,Mumbai
101164,2023-07-06,CUST359,Electronics,Laptop,2,52174,104348,Cash,Chennai
101165,2023-06-27,CUST185,Clothing,Jeans,5,8028,40140,Net Banking,Hyderabad
101166,2024-02-05,CUST670,Clothing,Sweater,4,11746,46984,Cash,Hyderabad
101167,2024-01-05,CUST41,Clothing,T-Shirt,5,45136,225680,Card,Bangalore
101168,2024-06-29,CUST70,Clothing,T-Shirt,1,32910,32910,Card,Pune
101169,2023-04-12,CUST164,Grocery,Oil Pack,5,1247,6235,Cash,Chennai
101170,2024-11-07,CUST428,Home Decor,Lamp,2,36478,72956,Card,Delhi
101171,2023-06-03,CUST385,Home Decor,Lamp,3,4501,13503,Card,Kolkata
101172,2023-10-15,CUST217,Clothing,T-Shirt,4,30406,121624,Cash,Hyderabad
101173,2024-01-10,CUST485,Home Decor,Photo Frame,5,47598,237990,Card,Chennai
101174,2023-01-20,CUST395,Electronics,Headphones,1,38906,38906,Cash,Hyderabad
101175,2024-05-29,CUST307,Electronics,Headphones,3,23724,71172,Cash,Pune
101176,2024-02-09,CUST307,Home Decor,Cushion,4,33698,134792,UPI,Pune
101177,2024-09-30,CUST560,Clothing,Jacket,1,40133,40133,Net Banking,Chennai
101178,2023-10-29,CUST31,Grocery,Oil Pack,5,42699,213495,Cash,Hyderabad
101179,2024-11-08,CUST183,Home Decor,Vase,3,40355,121065,Cash,Chennai
101180,2023-04-26,CUST32,Home Decor,Photo Frame,3,1313,3939,UPI,Hyderabad
101181,2023-01-10,CUST774,Grocery,Rice Bag,4,26992,107968,UPI,Delhi
101182,2023-04-06,CUST463,Home Decor,Vase,3,5097,15291,Card,Hyderabad
101183,2024-08-29,CUST453,Grocery,Flour Bag,1,5553,5553,Cash,Kolkata
101184,2024-10-28,CUST404,Electronics,Headphones,2,28790,57580,Card,Hyderabad
101185,2023-10-28,CUST77,Clothing,Sweater,3,40980,122940,Net Banking,Mumbai
101186,2024-12-19,CUST518,Clothing,Jacket,3,35548,106644,Cash,Delhi
101187,2024-04-12,CUST48,Grocery,Rice Bag,3,29504,88512,UPI,Kolkata
101188,2024-11-16,CUST144,Home Decor,Wall Clock,5,2388,11940,Net Banking,Bangalore
101189,2024-02-19,CUST487,Grocery,Flour Bag,1,41959,41959,Cash,Kolkata
101190,2023-03-14,CUST787,Electronics,Mobile,4,1412,5648,Cash,Kolkata
101191,2024-04-29,CUST108,Electronics,Laptop,1,59196,59196,Cash,Bangalore
101192,2024-12-09,CUST4,Grocery,Sugar Pack,3,54939,164817,Net Banking,Bangalore
101193,2023-01-01,CUST505,Home Decor,Wall Clock,4,1826,7304,Cash,Bangalore
101194,2023-12-11,CUST366,Clothing,Jacket,5,43038,215190,Cash,Bangalore
101195,2024-08-31,CUST577,Clothing,Jeans,3,13323,39969,Cash,Hyderabad
101196,2024-09-06,CUST54,Home Decor,Wall Clock,5,15705,78525,UPI,Chennai
101197,2024-06-19,CUST113,Home Decor,Photo Frame,1,15326,15326,Cash,Delhi
101198,2023-04-20,CUST349,Home Decor,Cushion,1,7001,7001,UPI,Delhi
101199,2023-05-24,CUST223,Home Decor,Lamp,4,33438,133752,Card,Kolkata
101200,2023-02-20,CUST179,Grocery,Oil Pack,3,3758,11274,Card,Hyderabad
101201,2023-08-05,CUST470,Grocery,Oil Pack,1,57387,57387,Net Banking,Mumbai
101202,2023-07-30,CUST350,Electronics,Smart Watch,4,51396,205584,Card,Mumbai
101203,2023-02-25,CUST91,Electronics,Mobile,4,21365,85460,Net Banking,Bangalore
101204,2024-09-03,CUST121,Clothing,Dress,5,43024,215120,UPI,Kolkata
101205,2024-01-09,CUST26,Grocery,Oil Pack,5,1206,6030,Net Banking,Hyderabad
101206,2024-01-08,CUST578,Clothing,Sweater,2,34552,69104,Net Banking,Delhi
101207,2023-09-10,CUST252,Grocery,Rice Bag,1,18860,18860,Net Banking,Mumbai
101208,2024-01-12,CUST578,Grocery,Oil Pack,5,2922,14610,UPI,Delhi
101209,2023-07-08,CUST477,Electronics,Headphones,2,28177,56354,Net Banking,Hyderabad
101210,2023-11-26,CUST602,Home Decor,Cushion,2,47061,94122,Card,Pune
101211,2023-07-13,CUST157,Grocery,Tea Pack,5,29458,147290,UPI,Bangalore
101212,2023-05-20,CUST611,Clothing,Dress,4,35469,141876,UPI,Hyderabad
101213,2023-09-14,CUST527,Home Decor,Cushion,4,26660,106640,Card,Hyderabad
101214,2023-09-26,CUST363,Electronics,Smart Watch,3,42654,127962,Cash,Mumbai
101215,2024-05-13,CUST438,Electronics,Laptop,3,435,1305,Net Banking,Delhi
101216,2024-10-03,CUST126,Grocery,Sugar Pack,3,40436,121308,Net Banking,Bangalore
101217,2024-05-11,CUST535,Clothing,T-Shirt,3,3979,11937,Net Banking,Mumbai
101218,2023-07-05,CUST347,Clothing,Jeans,2,26868,53736,Card,Hyderabad
101219,2023-08-11,CUST214,Grocery,Rice Bag,2,25618,51236,Card,Hyderabad
101220,2023-04-24,CUST583,Clothing,T-Shirt,2,22618,45236,UPI,Hyderabad
101221,2024-10-23,CUST584,Clothing,Jacket,3,19253,57759,Cash,Bangalore
101222,2023-02-20,CUST495,Home Decor,Lamp,4,40120,160480,Net Banking,Mumbai
101223,2024-08-17,CUST760,Home Decor,Photo Frame,1,49827,49827,UPI,Kolkata
101224,2024-07-28,CUST515,Electronics,Smart Watch,1,27140,27140,Cash,Hyderabad
101225,2023-11-16,CUST395,Clothing,Jacket,2,16877,33754,UPI,Bangalore
101226,2024-06-15,CUST393,Electronics,Laptop,4,44081,176324,UPI,Hyderabad
101227,2024-06-21,CUST557,Grocery,Tea Pack,4,42871,171484,Card,Bangalore
101228,2023-05-13,CUST79,Grocery,Flour Bag,3,26148,78444,Cash,Delhi
101229,2023-02-25,CUST121,Electronics,Mobile,2,40988,81976,Cash,Delhi
101230,2023-09-08,CUST252,Home Decor,Vase,3,41861,125583,Card,Bangalore
101231,2023-07-15,CUST539,Clothing,Jeans,5,30232,151160,Card,Bangalore
101232,2024-11-01,CUST379,Electronics,Headphones,3,57699,173097,Card,Kolkata
101233,2023-02-24,CUST611,Electronics,Smart Watch,4,7729,30916,Net Banking,Delhi
101234,2024-06-19,CUST461,Electronics,Mobile,5,19596,97980,UPI,Pune
101235,2024-12-10,CUST220,Electronics,Tablet,1,12773,12773,Cash,Chennai
101236,2024-10-24,CUST399,Electronics,Laptop,4,38564,154256,Card,Kolkata
101237,2024-11-21,CUST549,Electronics,Mobile,3,16248,48744,UPI,Delhi
101238,2023-06-17,CUST794,Clothing,Jacket,3,32714,98142,Cash,Bangalore
101239,2024-09-12,CUST179,Grocery,Sugar Pack,1,28333,28333,Cash,Chennai
101240,2023-08-11,CUST221,Electronics,Headphones,5,26217,131085,Cash,Pune
101241,2023-05-19,CUST328,Clothing,Jacket,1,20110,20110,UPI,Mumbai
101242,2023-04-02,CUST66,Grocery,Rice Bag,2,33162,66324,Card,Bangalore
101243,2023-06-11,CUST413,Electronics,Smart Watch,2,17916,35832,UPI,Bangalore
101244,2023-06-24,CUST334,Home Decor,Vase,1,56973,56973,Cash,Delhi
101245,2023-05-25,CUST61,Clothing,T-Shirt,5,8257,41285,UPI,Chennai
101246,2024-09-16,CUST54,Grocery,Flour Bag,5,51880,259400,Net Banking,Bangalore
101247,2023-03-24,CUST760,Grocery,Tea Pack,2,20508,41016,Net Banking,Mumbai
101248,2023-06-23,CUST583,Clothing,Jacket,2,45509,91018,Cash,Kolkata
101249,2023-08-24,CUST666,Grocery,Tea Pack,5,35638,178190,UPI,Bangalore
101250,2023-10-04,CUST30,Electronics,Laptop,3,43040,129120,Net Banking,Chennai
101251,2023-08-19,CUST31,Electronics,Laptop,1,38536,38536,UPI,Bangalore
101252,2024-12-17,CUST523,Home Decor,Photo Frame,1,19761,19761,UPI,Mumbai
101253,2024-11-11,CUST435,Home Decor,Lamp,3,32144,96432,Card,Hyderabad
101254,2023-07-23,CUST328,Home Decor,Wall Clock,3,25414,76242,Net Banking,Bangalore
101255,2023-08-09,CUST71,Clothing,Sweater,4,56594,226376,Card,Delhi
101256,2023-01-16,CUST218,Grocery,Sugar Pack,2,30444,60888,UPI,Pune
101257,2024-06-21,CUST232,Grocery,Sugar Pack,4,11604,46416,Net Banking,Pune
101258,2024-09-04,CUST703,Home Decor,Cushion,1,58617,58617,UPI,Bangalore
101259,2023-06-02,CUST158,Home Decor,Vase,1,24353,24353,UPI,Bangalore
101260,2023-05-23,CUST596,Home Decor,Cushion,4,2533,10132,Net Banking,Kolkata
101261,2024-10-19,CUST373,Home Decor,Cushion,3,4045,12135,UPI,Hyderabad
101262,2024-12-30,CUST604,Electronics,Mobile,2,56893,113786,Card,Kolkata
101263,2024-08-30,CUST533,Clothing,Jacket,3,56885,170655,UPI,Bangalore
101264,2023-05-02,CUST35,Electronics,Mobile,3,47904,143712,Net Banking,Kolkata
101265,2024-12-05,CUST569,Grocery,Flour Bag,1,31681,31681,UPI,Kolkata
101266,2024-04-17,CUST305,Clothing,Sweater,1,37237,37237,Card,Mumbai
